HouseholdID,Timestamp,Volume_m3,AmbientCO_ppm_Est,HourOfDay,MinuteOfHour,IsCooking,TimeSinceCookStart_min,StoveType_ICS,StoveType_TCS,CO_ppm_Lag1,CO_ppm_Lag2,CO_ppm_Lag5,CO_ppm_Lag10,CO_ppm
6,2018-12-15 18:19:00,8.0,0.8,18,19,1,46.0,0,1,225.8,250.4,131.5,139.6,211.6
6,2018-12-15 18:20:00,8.0,0.8,18,20,1,47.0,0,1,211.6,225.8,149.3,110.4,207.9
6,2018-12-15 18:21:00,8.0,0.8,18,21,1,48.0,0,1,207.9,211.6,215.0,113.1,216.6
6,2018-12-15 18:22:00,8.0,0.8,18,22,1,49.0,0,1,216.6,207.9,250.4,95.4,238.9
6,2018-12-15 18:23:00,8.0,0.8,18,23,1,50.0,0,1,238.9,216.6,225.8,107.7,241.5
6,2018-12-15 18:24:00,8.0,0.8,18,24,1,51.0,0,1,241.5,238.9,211.6,131.5,186.4
6,2018-12-15 18:25:00,8.0,0.8,18,25,1,52.0,0,1,186.4,241.5,207.9,149.3,164.3
6,2018-12-15 18:26:00,8.0,0.8,18,26,1,53.0,0,1,164.3,186.4,216.6,215.0,183.8
6,2018-12-15 18:27:00,8.0,0.8,18,27,1,54.0,0,1,183.8,164.3,238.9,250.4,183.5
6,2018-12-15 18:28:00,8.0,0.8,18,28,1,55.0,0,1,183.5,183.8,241.5,225.8,174.4
6,2018-12-15 18:29:00,8.0,0.8,18,29,1,56.0,0,1,174.4,183.5,186.4,211.6,148.6
6,2018-12-15 18:30:00,8.0,0.8,18,30,1,57.0,0,1,148.6,174.4,164.3,207.9,144.0
6,2018-12-15 18:31:00,8.0,0.8,18,31,1,58.0,0,1,144.0,148.6,183.8,216.6,158.3
6,2018-12-15 18:32:00,8.0,0.8,18,32,1,59.0,0,1,158.3,144.0,183.5,238.9,160.0
6,2018-12-15 18:33:00,8.0,0.8,18,33,1,60.0,0,1,160.0,158.3,174.4,241.5,186.2
6,2018-12-15 18:34:00,8.0,0.8,18,34,1,61.0,0,1,186.2,160.0,148.6,186.4,227.0
6,2018-12-15 18:35:00,8.0,0.8,18,35,1,62.0,0,1,227.0,186.2,144.0,164.3,262.7
6,2018-12-15 18:36:00,8.0,0.8,18,36,1,63.0,0,1,262.7,227.0,158.3,183.8,266.1
6,2018-12-15 18:37:00,8.0,0.8,18,37,1,64.0,0,1,266.1,262.7,160.0,183.5,290.0
6,2018-12-15 18:38:00,8.0,0.8,18,38,1,65.0,0,1,290.0,266.1,186.2,174.4,200.5
6,2018-12-15 18:39:00,8.0,0.8,18,39,1,66.0,0,1,200.5,290.0,227.0,148.6,168.9
6,2018-12-15 18:40:00,8.0,0.8,18,40,1,67.0,0,1,168.9,200.5,262.7,144.0,203.6
6,2018-12-15 18:41:00,8.0,0.8,18,41,1,68.0,0,1,203.6,168.9,266.1,158.3,185.8
6,2018-12-15 18:42:00,8.0,0.8,18,42,1,69.0,0,1,185.8,203.6,290.0,160.0,142.5
6,2018-12-15 18:43:00,8.0,0.8,18,43,1,70.0,0,1,142.5,185.8,200.5,186.2,191.4
6,2018-12-15 18:44:00,8.0,0.8,18,44,1,71.0,0,1,191.4,142.5,168.9,227.0,165.6
6,2018-12-15 18:45:00,8.0,0.8,18,45,1,72.0,0,1,165.6,191.4,203.6,262.7,194.5
6,2018-12-15 18:46:00,8.0,0.8,18,46,1,73.0,0,1,194.5,165.6,185.8,266.1,271.2
6,2018-12-15 18:47:00,8.0,0.8,18,47,1,74.0,0,1,271.2,194.5,142.5,290.0,233.1
6,2018-12-15 18:48:00,8.0,0.8,18,48,1,75.0,0,1,233.1,271.2,191.4,200.5,200.1
6,2018-12-15 18:49:00,8.0,0.8,18,49,1,76.0,0,1,200.1,233.1,165.6,168.9,174.9
6,2018-12-15 18:50:00,8.0,0.8,18,50,1,77.0,0,1,174.9,200.1,194.5,203.6,174.4
6,2018-12-15 18:51:00,8.0,0.8,18,51,0,78.0,0,1,174.4,174.9,271.2,185.8,151.7
6,2018-12-15 18:52:00,8.0,0.8,18,52,0,79.0,0,1,151.7,174.4,233.1,142.5,167.0
6,2018-12-15 18:53:00,8.0,0.8,18,53,0,80.0,0,1,167.0,151.7,200.1,191.4,200.3
6,2018-12-15 18:54:00,8.0,0.8,18,54,0,81.0,0,1,200.3,167.0,174.9,165.6,224.2
6,2018-12-15 18:55:00,8.0,0.8,18,55,0,82.0,0,1,224.2,200.3,174.4,194.5,182.9
6,2018-12-15 18:56:00,8.0,0.8,18,56,0,83.0,0,1,182.9,224.2,151.7,271.2,169.6
6,2018-12-15 18:57:00,8.0,0.8,18,57,0,84.0,0,1,169.6,182.9,167.0,233.1,161.2
6,2018-12-15 18:58:00,8.0,0.8,18,58,0,85.0,0,1,161.2,169.6,200.3,200.1,155.0
6,2018-12-15 18:59:00,8.0,0.8,18,59,0,86.0,0,1,155.0,161.2,224.2,174.9,180.9
6,2018-12-15 19:00:00,8.0,0.8,19,0,0,87.0,0,1,180.9,155.0,182.9,174.4,198.0
6,2018-12-15 19:01:00,8.0,0.8,19,1,0,88.0,0,1,198.0,180.9,169.6,151.7,190.5
6,2018-12-15 19:02:00,8.0,0.8,19,2,0,89.0,0,1,190.5,198.0,161.2,167.0,186.1
6,2018-12-15 19:03:00,8.0,0.8,19,3,0,90.0,0,1,186.1,190.5,155.0,200.3,168.9
6,2018-12-15 19:04:00,8.0,0.8,19,4,0,91.0,0,1,168.9,186.1,180.9,224.2,155.9
6,2018-12-15 19:05:00,8.0,0.8,19,5,0,92.0,0,1,155.9,168.9,198.0,182.9,136.5
6,2018-12-15 19:06:00,8.0,0.8,19,6,0,93.0,0,1,136.5,155.9,190.5,169.6,132.3
6,2018-12-15 19:07:00,8.0,0.8,19,7,0,94.0,0,1,132.3,136.5,186.1,161.2,82.4
6,2018-12-15 19:08:00,8.0,0.8,19,8,0,95.0,0,1,82.4,132.3,168.9,155.0,28.1
6,2018-12-15 19:09:00,8.0,0.8,19,9,0,96.0,0,1,28.1,82.4,155.9,180.9,12.0
6,2018-12-15 19:10:00,8.0,0.8,19,10,0,97.0,0,1,12.0,28.1,136.5,198.0,6.5
6,2018-12-15 19:11:00,8.0,0.8,19,11,0,98.0,0,1,6.5,12.0,132.3,190.5,3.9
7,2018-12-16 06:36:00,8.5,0.7,6,36,0,0.0,1,0,0.4,0.4,0.4,0.2,0.4
7,2018-12-16 06:37:00,8.5,0.7,6,37,0,0.0,1,0,0.4,0.4,0.4,0.3,0.4
7,2018-12-16 06:38:00,8.5,0.7,6,38,0,0.0,1,0,0.4,0.4,0.4,0.3,0.5
7,2018-12-16 06:39:00,8.5,0.7,6,39,0,0.0,1,0,0.5,0.4,0.4,0.4,0.3
7,2018-12-16 06:40:00,8.5,0.7,6,40,0,0.0,1,0,0.3,0.5,0.4,0.4,0.3
7,2018-12-16 06:41:00,8.5,0.7,6,41,0,0.0,1,0,0.3,0.3,0.4,0.4,0.4
7,2018-12-16 06:42:00,8.5,0.7,6,42,0,0.0,1,0,0.4,0.3,0.4,0.4,0.5
7,2018-12-16 06:43:00,8.5,0.7,6,43,0,0.0,1,0,0.5,0.4,0.5,0.4,0.4
7,2018-12-16 06:44:00,8.5,0.7,6,44,0,0.0,1,0,0.4,0.5,0.3,0.4,0.3
7,2018-12-16 06:45:00,8.5,0.7,6,45,0,0.0,1,0,0.3,0.4,0.3,0.4,4.5
7,2018-12-16 06:46:00,8.5,0.7,6,46,0,0.0,1,0,4.5,0.3,0.4,0.4,14.7
7,2018-12-16 06:47:00,8.5,0.7,6,47,0,0.0,1,0,14.7,4.5,0.5,0.4,14.0
7,2018-12-16 06:48:00,8.5,0.7,6,48,1,0.0,1,0,14.0,14.7,0.4,0.5,13.5
7,2018-12-16 06:49:00,8.5,0.7,6,49,1,1.0,1,0,13.5,14.0,0.3,0.3,12.7
7,2018-12-16 06:50:00,8.5,0.7,6,50,1,2.0,1,0,12.7,13.5,4.5,0.3,11.5
7,2018-12-16 06:51:00,8.5,0.7,6,51,1,3.0,1,0,11.5,12.7,14.7,0.4,11.1
7,2018-12-16 06:52:00,8.5,0.7,6,52,1,4.0,1,0,11.1,11.5,14.0,0.5,11.4
7,2018-12-16 06:53:00,8.5,0.7,6,53,1,5.0,1,0,11.4,11.1,13.5,0.4,11.1
7,2018-12-16 06:54:00,8.5,0.7,6,54,1,6.0,1,0,11.1,11.4,12.7,0.3,11.6
7,2018-12-16 06:55:00,8.5,0.7,6,55,1,7.0,1,0,11.6,11.1,11.5,4.5,11.9
7,2018-12-16 06:56:00,8.5,0.7,6,56,1,8.0,1,0,11.9,11.6,11.1,14.7,10.7
7,2018-12-16 06:57:00,8.5,0.7,6,57,1,9.0,1,0,10.7,11.9,11.4,14.0,9.2
7,2018-12-16 06:58:00,8.5,0.7,6,58,1,10.0,1,0,9.2,10.7,11.1,13.5,8.5
7,2018-12-16 06:59:00,8.5,0.7,6,59,1,11.0,1,0,8.5,9.2,11.6,12.7,8.0
7,2018-12-16 07:00:00,8.5,0.7,7,0,1,12.0,1,0,8.0,8.5,11.9,11.5,7.6
7,2018-12-16 07:01:00,8.5,0.7,7,1,1,13.0,1,0,7.6,8.0,10.7,11.1,7.1
7,2018-12-16 07:02:00,8.5,0.7,7,2,1,14.0,1,0,7.1,7.6,9.2,11.4,7.0
7,2018-12-16 07:03:00,8.5,0.7,7,3,1,15.0,1,0,7.0,7.1,8.5,11.1,6.3
7,2018-12-16 07:04:00,8.5,0.7,7,4,1,16.0,1,0,6.3,7.0,8.0,11.6,6.0
7,2018-12-16 07:05:00,8.5,0.7,7,5,1,17.0,1,0,6.0,6.3,7.6,11.9,5.7
7,2018-12-16 07:06:00,8.5,0.7,7,6,1,18.0,1,0,5.7,6.0,7.1,10.7,7.6
7,2018-12-16 07:07:00,8.5,0.7,7,7,1,19.0,1,0,7.6,5.7,7.0,9.2,9.4
7,2018-12-16 07:08:00,8.5,0.7,7,8,1,20.0,1,0,9.4,7.6,6.3,8.5,8.7
7,2018-12-16 07:09:00,8.5,0.7,7,9,1,21.0,1,0,8.7,9.4,6.0,8.0,8.6
7,2018-12-16 07:10:00,8.5,0.7,7,10,1,22.0,1,0,8.6,8.7,5.7,7.6,8.5
7,2018-12-16 07:11:00,8.5,0.7,7,11,1,23.0,1,0,8.5,8.6,7.6,7.1,8.2
7,2018-12-16 07:12:00,8.5,0.7,7,12,1,24.0,1,0,8.2,8.5,9.4,7.0,8.0
7,2018-12-16 07:13:00,8.5,0.7,7,13,1,25.0,1,0,8.0,8.2,8.7,6.3,8.4
7,2018-12-16 07:14:00,8.5,0.7,7,14,1,26.0,1,0,8.4,8.0,8.6,6.0,8.4
7,2018-12-16 07:15:00,8.5,0.7,7,15,1,27.0,1,0,8.4,8.4,8.5,5.7,7.7
7,2018-12-16 07:16:00,8.5,0.7,7,16,1,28.0,1,0,7.7,8.4,8.2,7.6,7.4
7,2018-12-16 07:17:00,8.5,0.7,7,17,1,29.0,1,0,7.4,7.7,8.0,9.4,7.3
7,2018-12-16 07:18:00,8.5,0.7,7,18,1,30.0,1,0,7.3,7.4,8.4,8.7,7.1
7,2018-12-16 07:19:00,8.5,0.7,7,19,1,31.0,1,0,7.1,7.3,8.4,8.6,6.6
7,2018-12-16 07:20:00,8.5,0.7,7,20,1,32.0,1,0,6.6,7.1,7.7,8.5,6.9
7,2018-12-16 07:21:00,8.5,0.7,7,21,1,33.0,1,0,6.9,6.6,7.4,8.2,7.6
7,2018-12-16 07:22:00,8.5,0.7,7,22,1,34.0,1,0,7.6,6.9,7.3,8.0,7.9
7,2018-12-16 07:23:00,8.5,0.7,7,23,1,35.0,1,0,7.9,7.6,7.1,8.4,8.4
7,2018-12-16 07:24:00,8.5,0.7,7,24,1,36.0,1,0,8.4,7.9,6.6,8.4,7.7
7,2018-12-16 07:25:00,8.5,0.7,7,25,1,37.0,1,0,7.7,8.4,6.9,7.7,7.3
7,2018-12-16 07:26:00,8.5,0.7,7,26,1,38.0,1,0,7.3,7.7,7.6,7.4,7.5
7,2018-12-16 07:27:00,8.5,0.7,7,27,1,39.0,1,0,7.5,7.3,7.9,7.3,7.5
7,2018-12-16 07:28:00,8.5,0.7,7,28,1,40.0,1,0,7.5,7.5,8.4,7.1,7.7
7,2018-12-16 07:29:00,8.5,0.7,7,29,1,41.0,1,0,7.7,7.5,7.7,6.6,8.2
7,2018-12-16 07:30:00,8.5,0.7,7,30,1,42.0,1,0,8.2,7.7,7.3,6.9,8.8
7,2018-12-16 07:31:00,8.5,0.7,7,31,1,43.0,1,0,8.8,8.2,7.5,7.6,7.7
7,2018-12-16 07:32:00,8.5,0.7,7,32,1,44.0,1,0,7.7,8.8,7.5,7.9,7.2
7,2018-12-16 07:33:00,8.5,0.7,7,33,1,45.0,1,0,7.2,7.7,7.7,8.4,6.7
7,2018-12-16 07:34:00,8.5,0.7,7,34,1,46.0,1,0,6.7,7.2,8.2,7.7,6.1
7,2018-12-16 07:35:00,8.5,0.7,7,35,1,47.0,1,0,6.1,6.7,8.8,7.3,5.3
7,2018-12-16 07:36:00,8.5,0.7,7,36,1,48.0,1,0,5.3,6.1,7.7,7.5,4.8
7,2018-12-16 07:37:00,8.5,0.7,7,37,1,49.0,1,0,4.8,5.3,7.2,7.5,4.8
7,2018-12-16 07:38:00,8.5,0.7,7,38,1,50.0,1,0,4.8,4.8,6.7,7.7,4.7
7,2018-12-16 07:39:00,8.5,0.7,7,39,1,51.0,1,0,4.7,4.8,6.1,8.2,5.0
7,2018-12-16 07:40:00,8.5,0.7,7,40,1,52.0,1,0,5.0,4.7,5.3,8.8,5.3
7,2018-12-16 07:41:00,8.5,0.7,7,41,1,53.0,1,0,5.3,5.0,4.8,7.7,6.0
7,2018-12-16 07:42:00,8.5,0.7,7,42,1,54.0,1,0,6.0,5.3,4.8,7.2,6.6
7,2018-12-16 07:43:00,8.5,0.7,7,43,1,55.0,1,0,6.6,6.0,4.7,6.7,8.3
7,2018-12-16 07:44:00,8.5,0.7,7,44,1,56.0,1,0,8.3,6.6,5.0,6.1,11.1
7,2018-12-16 07:45:00,8.5,0.7,7,45,1,57.0,1,0,11.1,8.3,5.3,5.3,11.9
7,2018-12-16 07:46:00,8.5,0.7,7,46,1,58.0,1,0,11.9,11.1,6.0,4.8,11.5
7,2018-12-16 07:47:00,8.5,0.7,7,47,1,59.0,1,0,11.5,11.9,6.6,4.8,12.3
7,2018-12-16 07:48:00,8.5,0.7,7,48,1,60.0,1,0,12.3,11.5,8.3,4.7,14.1
7,2018-12-16 07:49:00,8.5,0.7,7,49,1,61.0,1,0,14.1,12.3,11.1,5.0,13.8
7,2018-12-16 07:50:00,8.5,0.7,7,50,1,62.0,1,0,13.8,14.1,11.9,5.3,12.5
7,2018-12-16 07:51:00,8.5,0.7,7,51,1,63.0,1,0,12.5,13.8,11.5,6.0,11.3
7,2018-12-16 07:52:00,8.5,0.7,7,52,1,64.0,1,0,11.3,12.5,12.3,6.6,11.7
7,2018-12-16 07:53:00,8.5,0.7,7,53,0,65.0,1,0,11.7,11.3,14.1,8.3,12.0
7,2018-12-16 07:54:00,8.5,0.7,7,54,0,66.0,1,0,12.0,11.7,13.8,11.1,11.9
7,2018-12-16 07:55:00,8.5,0.7,7,55,0,67.0,1,0,11.9,12.0,12.5,11.9,11.9
7,2018-12-16 07:56:00,8.5,0.7,7,56,0,68.0,1,0,11.9,11.9,11.3,11.5,11.7
7,2018-12-16 07:57:00,8.5,0.7,7,57,0,69.0,1,0,11.7,11.9,11.7,12.3,5.3
7,2018-12-16 07:58:00,8.5,0.7,7,58,0,70.0,1,0,5.3,11.7,12.0,14.1,2.8
7,2018-12-16 07:59:00,8.5,0.7,7,59,0,71.0,1,0,2.8,5.3,11.9,13.8,2.1
7,2018-12-16 08:00:00,8.5,0.7,8,0,0,72.0,1,0,2.1,2.8,11.9,12.5,1.8
7,2018-12-16 08:01:00,8.5,0.7,8,1,0,73.0,1,0,1.8,2.1,11.7,11.3,1.6
7,2018-12-16 08:02:00,8.5,0.7,8,2,0,74.0,1,0,1.6,1.8,5.3,11.7,1.7
8,2018-12-16 06:34:00,10.0,1.2,6,34,0,0.0,0,1,0.9,0.8,0.8,0.6,1.0
8,2018-12-16 06:35:00,10.0,1.2,6,35,0,0.0,0,1,1.0,0.9,0.8,0.7,1.0
8,2018-12-16 06:36:00,10.0,1.2,6,36,0,0.0,0,1,1.0,1.0,0.8,0.8,1.0
8,2018-12-16 06:37:00,10.0,1.2,6,37,1,0.0,0,1,1.0,1.0,0.8,0.9,0.9
8,2018-12-16 06:38:00,10.0,1.2,6,38,1,1.0,0,1,0.9,1.0,0.9,0.8,0.9
8,2018-12-16 06:39:00,10.0,1.2,6,39,1,2.0,0,1,0.9,0.9,1.0,0.8,0.9
8,2018-12-16 06:40:00,10.0,1.2,6,40,1,3.0,0,1,0.9,0.9,1.0,0.8,1.0
8,2018-12-16 06:41:00,10.0,1.2,6,41,1,4.0,0,1,1.0,0.9,1.0,0.8,0.9
8,2018-12-16 06:42:00,10.0,1.2,6,42,1,5.0,0,1,0.9,1.0,0.9,0.8,3.3
8,2018-12-16 06:43:00,10.0,1.2,6,43,1,6.0,0,1,3.3,0.9,0.9,0.9,16.5
8,2018-12-16 06:44:00,10.0,1.2,6,44,1,7.0,0,1,16.5,3.3,0.9,1.0,19.0
8,2018-12-16 06:45:00,10.0,1.2,6,45,1,8.0,0,1,19.0,16.5,1.0,1.0,16.2
8,2018-12-16 06:46:00,10.0,1.2,6,46,1,9.0,0,1,16.2,19.0,0.9,1.0,17.5
8,2018-12-16 06:47:00,10.0,1.2,6,47,1,10.0,0,1,17.5,16.2,3.3,0.9,20.0
8,2018-12-16 06:48:00,10.0,1.2,6,48,1,11.0,0,1,20.0,17.5,16.5,0.9,26.1
8,2018-12-16 06:49:00,10.0,1.2,6,49,1,12.0,0,1,26.1,20.0,19.0,0.9,33.8
8,2018-12-16 06:50:00,10.0,1.2,6,50,1,13.0,0,1,33.8,26.1,16.2,1.0,36.2
8,2018-12-16 06:51:00,10.0,1.2,6,51,1,14.0,0,1,36.2,33.8,17.5,0.9,35.4
8,2018-12-16 06:52:00,10.0,1.2,6,52,1,15.0,0,1,35.4,36.2,20.0,3.3,43.3
8,2018-12-16 06:53:00,10.0,1.2,6,53,1,16.0,0,1,43.3,35.4,26.1,16.5,33.5
8,2018-12-16 06:54:00,10.0,1.2,6,54,1,17.0,0,1,33.5,43.3,33.8,19.0,28.9
8,2018-12-16 06:55:00,10.0,1.2,6,55,1,18.0,0,1,28.9,33.5,36.2,16.2,22.3
8,2018-12-16 06:56:00,10.0,1.2,6,56,1,19.0,0,1,22.3,28.9,35.4,17.5,19.6
8,2018-12-16 06:57:00,10.0,1.2,6,57,1,20.0,0,1,19.6,22.3,43.3,20.0,18.5
8,2018-12-16 06:58:00,10.0,1.2,6,58,1,21.0,0,1,18.5,19.6,33.5,26.1,16.1
8,2018-12-16 06:59:00,10.0,1.2,6,59,1,22.0,0,1,16.1,18.5,28.9,33.8,15.4
8,2018-12-16 07:00:00,10.0,1.2,7,0,1,23.0,0,1,15.4,16.1,22.3,36.2,15.6
8,2018-12-16 07:01:00,10.0,1.2,7,1,1,24.0,0,1,15.6,15.4,19.6,35.4,17.2
8,2018-12-16 07:02:00,10.0,1.2,7,2,1,25.0,0,1,17.2,15.6,18.5,43.3,16.1
8,2018-12-16 07:03:00,10.0,1.2,7,3,1,26.0,0,1,16.1,17.2,16.1,33.5,16.2
8,2018-12-16 07:04:00,10.0,1.2,7,4,1,27.0,0,1,16.2,16.1,15.4,28.9,30.6
8,2018-12-16 07:05:00,10.0,1.2,7,5,1,28.0,0,1,30.6,16.2,15.6,22.3,25.1
8,2018-12-16 07:06:00,10.0,1.2,7,6,1,29.0,0,1,25.1,30.6,17.2,19.6,17.4
8,2018-12-16 07:07:00,10.0,1.2,7,7,1,30.0,0,1,17.4,25.1,16.1,18.5,22.1
8,2018-12-16 07:08:00,10.0,1.2,7,8,1,31.0,0,1,22.1,17.4,16.2,16.1,17.2
8,2018-12-16 07:09:00,10.0,1.2,7,9,1,32.0,0,1,17.2,22.1,30.6,15.4,12.4
8,2018-12-16 07:10:00,10.0,1.2,7,10,1,33.0,0,1,12.4,17.2,25.1,15.6,9.2
8,2018-12-16 07:11:00,10.0,1.2,7,11,1,34.0,0,1,9.2,12.4,17.4,17.2,7.5
8,2018-12-16 07:12:00,10.0,1.2,7,12,1,35.0,0,1,7.5,9.2,22.1,16.1,7.8
8,2018-12-16 07:13:00,10.0,1.2,7,13,1,36.0,0,1,7.8,7.5,17.2,16.2,7.9
8,2018-12-16 07:14:00,10.0,1.2,7,14,1,37.0,0,1,7.9,7.8,12.4,30.6,6.8
8,2018-12-16 07:15:00,10.0,1.2,7,15,1,38.0,0,1,6.8,7.9,9.2,25.1,6.4
8,2018-12-16 07:16:00,10.0,1.2,7,16,1,39.0,0,1,6.4,6.8,7.5,17.4,6.4
8,2018-12-16 07:17:00,10.0,1.2,7,17,1,40.0,0,1,6.4,6.4,7.8,22.1,7.2
8,2018-12-16 07:18:00,10.0,1.2,7,18,1,41.0,0,1,7.2,6.4,7.9,17.2,8.7
8,2018-12-16 07:19:00,10.0,1.2,7,19,1,42.0,0,1,8.7,7.2,6.8,12.4,8.5
8,2018-12-16 07:20:00,10.0,1.2,7,20,1,43.0,0,1,8.5,8.7,6.4,9.2,9.6
8,2018-12-16 07:21:00,10.0,1.2,7,21,1,44.0,0,1,9.6,8.5,6.4,7.5,13.4
8,2018-12-16 07:22:00,10.0,1.2,7,22,1,45.0,0,1,13.4,9.6,7.2,7.8,13.3
8,2018-12-16 07:23:00,10.0,1.2,7,23,1,46.0,0,1,13.3,13.4,8.7,7.9,11.7
8,2018-12-16 07:24:00,10.0,1.2,7,24,1,47.0,0,1,11.7,13.3,8.5,6.8,10.6
8,2018-12-16 07:25:00,10.0,1.2,7,25,1,48.0,0,1,10.6,11.7,9.6,6.4,10.7
8,2018-12-16 07:26:00,10.0,1.2,7,26,1,49.0,0,1,10.7,10.6,13.4,6.4,12.0
8,2018-12-16 07:27:00,10.0,1.2,7,27,1,50.0,0,1,12.0,10.7,13.3,7.2,12.9
8,2018-12-16 07:28:00,10.0,1.2,7,28,1,51.0,0,1,12.9,12.0,11.7,8.7,13.0
8,2018-12-16 07:29:00,10.0,1.2,7,29,1,52.0,0,1,13.0,12.9,10.6,8.5,14.2
8,2018-12-16 07:30:00,10.0,1.2,7,30,1,53.0,0,1,14.2,13.0,10.7,9.6,17.6
8,2018-12-16 07:31:00,10.0,1.2,7,31,1,54.0,0,1,17.6,14.2,12.0,13.4,20.0
8,2018-12-16 07:32:00,10.0,1.2,7,32,1,55.0,0,1,20.0,17.6,12.9,13.3,19.8
8,2018-12-16 07:33:00,10.0,1.2,7,33,1,56.0,0,1,19.8,20.0,13.0,11.7,14.9
8,2018-12-16 07:34:00,10.0,1.2,7,34,1,57.0,0,1,14.9,19.8,14.2,10.6,11.9
8,2018-12-16 07:35:00,10.0,1.2,7,35,0,58.0,0,1,11.9,14.9,17.6,10.7,12.1
8,2018-12-16 07:36:00,10.0,1.2,7,36,0,59.0,0,1,12.1,11.9,20.0,12.0,11.0
8,2018-12-16 07:37:00,10.0,1.2,7,37,0,60.0,0,1,11.0,12.1,19.8,12.9,9.5
8,2018-12-16 07:38:00,10.0,1.2,7,38,0,61.0,0,1,9.5,11.0,14.9,13.0,8.6
8,2018-12-16 07:39:00,10.0,1.2,7,39,0,62.0,0,1,8.6,9.5,11.9,14.2,8.2
8,2018-12-16 07:40:00,10.0,1.2,7,40,0,63.0,0,1,8.2,8.6,12.1,17.6,7.8
8,2018-12-16 07:41:00,10.0,1.2,7,41,0,64.0,0,1,7.8,8.2,11.0,20.0,8.8
8,2018-12-16 07:42:00,10.0,1.2,7,42,0,65.0,0,1,8.8,7.8,9.5,19.8,12.1
8,2018-12-16 07:43:00,10.0,1.2,7,43,0,66.0,0,1,12.1,8.8,8.6,14.9,13.7
8,2018-12-16 07:44:00,10.0,1.2,7,44,0,67.0,0,1,13.7,12.1,8.2,11.9,11.0
8,2018-12-16 07:45:00,10.0,1.2,7,45,0,68.0,0,1,11.0,13.7,7.8,12.1,9.7
8,2018-12-16 07:46:00,10.0,1.2,7,46,0,69.0,0,1,9.7,11.0,8.8,11.0,9.8
8,2018-12-16 07:47:00,10.0,1.2,7,47,0,70.0,0,1,9.8,9.7,12.1,9.5,10.6
8,2018-12-16 07:48:00,10.0,1.2,7,48,0,71.0,0,1,10.6,9.8,13.7,8.6,11.5
8,2018-12-16 07:49:00,10.0,1.2,7,49,0,72.0,0,1,11.5,10.6,11.0,8.2,11.1
8,2018-12-16 07:50:00,10.0,1.2,7,50,0,73.0,0,1,11.1,11.5,9.7,7.8,9.0
8,2018-12-16 07:51:00,10.0,1.2,7,51,0,74.0,0,1,9.0,11.1,9.8,8.8,7.5
8,2018-12-16 07:52:00,10.0,1.2,7,52,0,75.0,0,1,7.5,9.0,10.6,12.1,6.7
8,2018-12-16 07:53:00,10.0,1.2,7,53,0,76.0,0,1,6.7,7.5,11.5,13.7,2.9
8,2018-12-16 07:54:00,10.0,1.2,7,54,0,77.0,0,1,2.9,6.7,11.1,11.0,1.6
8,2018-12-16 07:55:00,10.0,1.2,7,55,0,78.0,0,1,1.6,2.9,9.0,9.7,1.4
8,2018-12-16 07:56:00,10.0,1.2,7,56,0,79.0,0,1,1.4,1.6,7.5,9.8,1.5
8,2018-12-16 07:57:00,10.0,1.2,7,57,0,80.0,0,1,1.5,1.4,6.7,10.6,1.6
8,2018-12-16 07:58:00,10.0,1.2,7,58,0,81.0,0,1,1.6,1.5,2.9,11.5,1.7
8,2018-12-16 07:59:00,10.0,1.2,7,59,0,82.0,0,1,1.7,1.6,1.6,11.1,1.4
8,2018-12-16 08:00:00,10.0,1.2,8,0,0,83.0,0,1,1.4,1.7,1.4,9.0,1.1
8,2018-12-16 08:01:00,10.0,1.2,8,1,0,84.0,0,1,1.1,1.4,1.5,7.5,1.0
9,2018-12-17 08:35:00,9.0,1.0,8,35,0,0.0,0,1,0.2,0.2,0.2,0.8,0.3
9,2018-12-17 08:36:00,9.0,1.0,8,36,0,0.0,0,1,0.3,0.2,0.2,0.9,0.4
9,2018-12-17 08:37:00,9.0,1.0,8,37,0,0.0,0,1,0.4,0.3,0.3,0.7,0.4
9,2018-12-17 08:38:00,9.0,1.0,8,38,0,0.0,0,1,0.4,0.4,0.2,0.5,0.4
9,2018-12-17 08:39:00,9.0,1.0,8,39,0,0.0,0,1,0.4,0.4,0.2,0.3,0.5
9,2018-12-17 08:40:00,9.0,1.0,8,40,0,0.0,0,1,0.5,0.4,0.3,0.2,0.7
9,2018-12-17 08:41:00,9.0,1.0,8,41,0,0.0,0,1,0.7,0.5,0.4,0.2,0.6
9,2018-12-17 08:42:00,9.0,1.0,8,42,0,0.0,0,1,0.6,0.7,0.4,0.3,0.5
9,2018-12-17 08:43:00,9.0,1.0,8,43,0,0.0,0,1,0.5,0.6,0.4,0.2,0.3
9,2018-12-17 08:44:00,9.0,1.0,8,44,0,0.0,0,1,0.3,0.5,0.5,0.2,0.3
9,2018-12-17 08:45:00,9.0,1.0,8,45,0,0.0,0,1,0.3,0.3,0.7,0.3,0.2
9,2018-12-17 08:46:00,9.0,1.0,8,46,0,0.0,0,1,0.2,0.3,0.6,0.4,0.1
9,2018-12-17 08:47:00,9.0,1.0,8,47,1,0.0,0,1,0.1,0.2,0.5,0.4,0.1
9,2018-12-17 08:48:00,9.0,1.0,8,48,1,1.0,0,1,0.1,0.1,0.3,0.4,0.2
9,2018-12-17 08:49:00,9.0,1.0,8,49,1,2.0,0,1,0.2,0.1,0.3,0.5,0.3
